timestamp,type
1557275295491,SCREEN_ON
1557275295982,SCREEN_OFF
1557275297151,SCREEN_ON
1557275298974,POWER_DISCONNECTED
1557275301471,UNLOCK
1557275334580,SCREEN_OFF
1557275452980,UNLOCK
1557275453100,SCREEN_ON
1557277464960,SCREEN_OFF
1557277509815,UNLOCK
1557277510100,SCREEN_ON
1557277639266,SCREEN_OFF
1557277641281,SCREEN_ON
1557277672654,SCREEN_OFF
1557277712293,SCREEN_ON
1557277713542,UNLOCK
1557277813218,SCREEN_OFF
1557277928220,UNLOCK
1557277928761,SCREEN_ON
1557278052278,SCREEN_OFF
1557278054822,SCREEN_ON
1557278142792,SCREEN_OFF
1557278261506,UNLOCK
1557278261564,SCREEN_ON
1557278306348,SCREEN_OFF
1557278887294,UNLOCK
1557278887656,SCREEN_ON
1557278995076,SCREEN_OFF
1557280076345,SCREEN_ON
1557280080279,UNLOCK
1557280112419,SCREEN_OFF
1557280167513,UNLOCK
1557280167565,SCREEN_ON
1557280241904,SCREEN_OFF
1557281053744,SCREEN_ON
1557281064527,SCREEN_OFF
1557281476556,UNLOCK
1557281477059,SCREEN_ON
1557281517063,SCREEN_OFF
1557281561249,SCREEN_ON
1557281563552,UNLOCK
1557281600467,SCREEN_OFF
1557281636788,UNLOCK
1557281637141,SCREEN_ON
1557281680474,SCREEN_OFF
1557281696277,UNLOCK
1557281696520,SCREEN_ON
1557281748757,SCREEN_OFF
1557281758032,UNLOCK
1557281758220,SCREEN_ON
1557281778297,SCREEN_OFF
1557281788794,UNLOCK
1557281789040,SCREEN_ON
1557281822323,SCREEN_OFF
1557281895514,UNLOCK
1557281895836,SCREEN_ON
1557281926867,SCREEN_OFF
1557281927165,SCREEN_ON
1557281968313,SCREEN_OFF
1557282474577,UNLOCK
1557282474794,SCREEN_ON
1557282546240,SCREEN_OFF
1557282877739,UNLOCK
1557282878144,SCREEN_ON
1557282892245,SCREEN_OFF
1557285154191,UNLOCK
1557285154797,SCREEN_ON
1557285193253,SCREEN_OFF
1557287110061,UNLOCK
1557287110239,SCREEN_ON
1557287163032,SCREEN_OFF
1557277464960,SCREEN_OFF
1557277509815,UNLOCK
1557277510100,SCREEN_ON
1557277639266,SCREEN_OFF
1557277641281,SCREEN_ON
1557277672654,SCREEN_OFF
1557277712293,SCREEN_ON
1557277713542,UNLOCK
1557277813218,SCREEN_OFF
1557277928220,UNLOCK
1557277928761,SCREEN_ON
1557278052278,SCREEN_OFF
1557278054822,SCREEN_ON
1557278142792,SCREEN_OFF
1557278261506,UNLOCK
1557278261564,SCREEN_ON
1557278306348,SCREEN_OFF
1557278887294,UNLOCK
1557278887656,SCREEN_ON
1557278995076,SCREEN_OFF
1557280076345,SCREEN_ON
1557280080279,UNLOCK
1557280112419,SCREEN_OFF
1557280167513,UNLOCK
1557280167565,SCREEN_ON
1557280241904,SCREEN_OFF
1557281053744,SCREEN_ON
1557281064527,SCREEN_OFF
1557281476556,UNLOCK
1557281477059,SCREEN_ON
1557281517063,SCREEN_OFF
1557281561249,SCREEN_ON
1557281563552,UNLOCK
1557281600467,SCREEN_OFF
1557281636788,UNLOCK
1557281637141,SCREEN_ON
1557281680474,SCREEN_OFF
1557281696277,UNLOCK
1557281696520,SCREEN_ON
1557281748757,SCREEN_OFF
1557281758032,UNLOCK
1557281758220,SCREEN_ON
1557281778297,SCREEN_OFF
1557281788794,UNLOCK
1557281789040,SCREEN_ON
1557281822323,SCREEN_OFF
1557281895514,UNLOCK
1557281895836,SCREEN_ON
1557281926867,SCREEN_OFF
1557281927165,SCREEN_ON
1557281968313,SCREEN_OFF
1557282474577,UNLOCK
1557282474794,SCREEN_ON
1557282546240,SCREEN_OFF
1557282877739,UNLOCK
1557282878144,SCREEN_ON
1557282892245,SCREEN_OFF
1557285154191,UNLOCK
1557285154797,SCREEN_ON
1557285193253,SCREEN_OFF
1557287110061,UNLOCK
1557287110239,SCREEN_ON
1557287163032,SCREEN_OFF
1557293971152,UNLOCK
1557293971735,SCREEN_ON
1557294004447,SCREEN_OFF
1557296208167,SCREEN_ON
1557296218965,SCREEN_OFF
1557296943690,UNLOCK
1557296944033,SCREEN_ON
1557296973432,SCREEN_OFF
1557296974219,UNLOCK
1557296974299,SCREEN_ON
1557296982947,SCREEN_OFF
1557298686963,UNLOCK
1557298687149,SCREEN_ON
1557298727008,SCREEN_OFF
1557301299090,SCREEN_ON
1557301299270,UNLOCK
1557301320127,SCREEN_OFF
1557302114930,SCREEN_ON
1557302115108,UNLOCK
1557302150616,SCREEN_OFF
1557303848382,UNLOCK
1557303849100,SCREEN_ON
1557303886757,SCREEN_OFF
1557304056075,SCREEN_ON
1557304056099,UNLOCK
1557304067851,SCREEN_OFF
1557310180247,UNLOCK
1557310180917,SCREEN_ON
1557310248210,SCREEN_OFF
1557310615246,UNLOCK
1557310615708,SCREEN_ON
1557310631313,SCREEN_OFF
1557311025503,SCREEN_ON
1557311036541,SCREEN_OFF
1557311042447,UNLOCK
1557311042593,SCREEN_ON
1557311261332,SCREEN_OFF
1557311417606,UNLOCK
1557311417964,SCREEN_ON
1557311976881,SCREEN_OFF
1557312160620,UNLOCK
1557312160879,SCREEN_ON
1557312199062,SCREEN_OFF
1557312267255,UNLOCK
1557312267662,SCREEN_ON
1557312310788,SCREEN_OFF
1557312394228,UNLOCK
1557312394515,SCREEN_ON
1557312523908,SCREEN_OFF
1557313826728,SCREEN_ON
1557313830493,UNLOCK
1557313959493,SCREEN_OFF
1557315383694,UNLOCK
1557315383957,SCREEN_ON
1557315635594,SCREEN_OFF
1557315711404,SCREEN_ON
1557315711678,UNLOCK
1557315736029,SCREEN_OFF
1557316757691,UNLOCK
1557316757974,SCREEN_ON
1557316801187,SCREEN_OFF
1557317139065,UNLOCK
1557317139464,SCREEN_ON
1557317158205,SCREEN_OFF
1557317251491,UNLOCK
1557317251703,SCREEN_ON
1557317367574,SCREEN_OFF
1557317577985,UNLOCK
1557317578470,SCREEN_ON
1557317840883,SCREEN_OFF
1557317900011,UNLOCK
1557317900374,SCREEN_ON
1557319911763,SCREEN_OFF
1557319936565,UNLOCK
1557319936965,SCREEN_ON
1557319994456,SCREEN_OFF
1557321306436,UNLOCK
1557321306839,SCREEN_ON
1557321332506,SCREEN_OFF
1557322370404,UNLOCK
1557322370771,SCREEN_ON
1557322377287,SCREEN_OFF
1557322476436,UNLOCK
1557322476837,SCREEN_ON
1557322481133,SCREEN_OFF
1557324233449,UNLOCK
1557324233704,SCREEN_ON
1557324249259,SCREEN_OFF
1557324739142,UNLOCK
1557324739398,SCREEN_ON
1557324762502,SCREEN_OFF
1557325051292,UNLOCK
1557325051719,SCREEN_ON
1557325065617,SCREEN_OFF
1557325216466,UNLOCK
1557325216619,SCREEN_ON
1557325224438,SCREEN_OFF
1557327413451,UNLOCK
1557327413711,SCREEN_ON
1557329516566,SCREEN_OFF
1557329559522,UNLOCK
1557329559645,SCREEN_ON
1557331038055,SCREEN_OFF
1557331134069,POWER_CONNECTED
1557331134552,SCREEN_ON
1557331144562,UNLOCK
1557331168283,SCREEN_OFF
1557331519326,POWER_DISCONNECTED
1557331519730,SCREEN_ON
1557331526607,UNLOCK
1557332344414,POWER_CONNECTED
1557332347422,SCREEN_OFF
1557347919372,SCREEN_ON
1557347939543,SCREEN_OFF
1557277464960,SCREEN_OFF
1557277509815,UNLOCK
1557277510100,SCREEN_ON
1557277639266,SCREEN_OFF
1557277641281,SCREEN_ON
1557277672654,SCREEN_OFF
1557277712293,SCREEN_ON
1557277713542,UNLOCK
1557277813218,SCREEN_OFF
1557277928220,UNLOCK
1557277928761,SCREEN_ON
1557278052278,SCREEN_OFF
1557278054822,SCREEN_ON
1557278142792,SCREEN_OFF
1557278261506,UNLOCK
1557278261564,SCREEN_ON
1557278306348,SCREEN_OFF
1557278887294,UNLOCK
1557278887656,SCREEN_ON
1557278995076,SCREEN_OFF
1557280076345,SCREEN_ON
1557280080279,UNLOCK
1557280112419,SCREEN_OFF
1557280167513,UNLOCK
1557280167565,SCREEN_ON
1557280241904,SCREEN_OFF
1557281053744,SCREEN_ON
1557281064527,SCREEN_OFF
1557281476556,UNLOCK
1557281477059,SCREEN_ON
1557281517063,SCREEN_OFF
1557281561249,SCREEN_ON
1557281563552,UNLOCK
1557281600467,SCREEN_OFF
1557281636788,UNLOCK
1557281637141,SCREEN_ON
1557281680474,SCREEN_OFF
1557281696277,UNLOCK
1557281696520,SCREEN_ON
1557281748757,SCREEN_OFF
1557281758032,UNLOCK
1557281758220,SCREEN_ON
1557281778297,SCREEN_OFF
1557281788794,UNLOCK
1557281789040,SCREEN_ON
1557281822323,SCREEN_OFF
1557281895514,UNLOCK
1557281895836,SCREEN_ON
1557281926867,SCREEN_OFF
1557281927165,SCREEN_ON
1557281968313,SCREEN_OFF
1557282474577,UNLOCK
1557282474794,SCREEN_ON
1557282546240,SCREEN_OFF
1557282877739,UNLOCK
1557282878144,SCREEN_ON
1557282892245,SCREEN_OFF
1557285154191,UNLOCK
1557285154797,SCREEN_ON
1557285193253,SCREEN_OFF
1557287110061,UNLOCK
1557287110239,SCREEN_ON
1557287163032,SCREEN_OFF
1557293971152,UNLOCK
1557293971735,SCREEN_ON
1557294004447,SCREEN_OFF
1557296208167,SCREEN_ON
1557296218965,SCREEN_OFF
1557296943690,UNLOCK
1557296944033,SCREEN_ON
1557296973432,SCREEN_OFF
1557296974219,UNLOCK
1557296974299,SCREEN_ON
1557296982947,SCREEN_OFF
1557298686963,UNLOCK
1557298687149,SCREEN_ON
1557298727008,SCREEN_OFF
1557301299090,SCREEN_ON
1557301299270,UNLOCK
1557301320127,SCREEN_OFF
1557302114930,SCREEN_ON
1557302115108,UNLOCK
1557302150616,SCREEN_OFF
1557303848382,UNLOCK
1557303849100,SCREEN_ON
1557303886757,SCREEN_OFF
1557304056075,SCREEN_ON
1557304056099,UNLOCK
1557304067851,SCREEN_OFF
1557310180247,UNLOCK
1557310180917,SCREEN_ON
1557310248210,SCREEN_OFF
1557310615246,UNLOCK
1557310615708,SCREEN_ON
1557310631313,SCREEN_OFF
1557311025503,SCREEN_ON
1557311036541,SCREEN_OFF
1557311042447,UNLOCK
1557311042593,SCREEN_ON
1557311261332,SCREEN_OFF
1557311417606,UNLOCK
1557311417964,SCREEN_ON
1557311976881,SCREEN_OFF
1557312160620,UNLOCK
1557312160879,SCREEN_ON
1557312199062,SCREEN_OFF
1557312267255,UNLOCK
1557312267662,SCREEN_ON
1557312310788,SCREEN_OFF
1557312394228,UNLOCK
1557312394515,SCREEN_ON
1557312523908,SCREEN_OFF
1557313826728,SCREEN_ON
1557313830493,UNLOCK
1557313959493,SCREEN_OFF
1557315383694,UNLOCK
1557315383957,SCREEN_ON
1557315635594,SCREEN_OFF
1557315711404,SCREEN_ON
1557315711678,UNLOCK
1557315736029,SCREEN_OFF
1557316757691,UNLOCK
1557316757974,SCREEN_ON
1557316801187,SCREEN_OFF
1557317139065,UNLOCK
1557317139464,SCREEN_ON
1557317158205,SCREEN_OFF
1557317251491,UNLOCK
1557317251703,SCREEN_ON
1557317367574,SCREEN_OFF
1557317577985,UNLOCK
1557317578470,SCREEN_ON
1557317840883,SCREEN_OFF
1557317900011,UNLOCK
1557317900374,SCREEN_ON
1557319911763,SCREEN_OFF
1557319936565,UNLOCK
1557319936965,SCREEN_ON
1557319994456,SCREEN_OFF
1557321306436,UNLOCK
1557321306839,SCREEN_ON
1557321332506,SCREEN_OFF
1557322370404,UNLOCK
1557322370771,SCREEN_ON
1557322377287,SCREEN_OFF
1557322476436,UNLOCK
1557322476837,SCREEN_ON
1557322481133,SCREEN_OFF
1557324233449,UNLOCK
1557324233704,SCREEN_ON
1557324249259,SCREEN_OFF
1557324739142,UNLOCK
1557324739398,SCREEN_ON
1557324762502,SCREEN_OFF
1557325051292,UNLOCK
1557325051719,SCREEN_ON
1557325065617,SCREEN_OFF
1557325216466,UNLOCK
1557325216619,SCREEN_ON
1557325224438,SCREEN_OFF
1557327413451,UNLOCK
1557327413711,SCREEN_ON
1557329516566,SCREEN_OFF
1557329559522,UNLOCK
1557329559645,SCREEN_ON
1557331038055,SCREEN_OFF
1557331134069,POWER_CONNECTED
1557331134552,SCREEN_ON
1557331144562,UNLOCK
1557331168283,SCREEN_OFF
1557331519326,POWER_DISCONNECTED
1557331519730,SCREEN_ON
1557331526607,UNLOCK
1557332344414,POWER_CONNECTED
1557332347422,SCREEN_OFF
1557347919372,SCREEN_ON
1557347939543,SCREEN_OFF
